partition,class,feature,n,mean,std,min,p50,p99,max
trusted_eval,attack,flow_duration,28621,21104649.53275567,36634388.67592584,1.0,1285973.0,102153564.6,119302728.0
trusted_eval,attack,fwd_packets,28621,5.6114740924496,40.332707371056195,1.0,3.0,17.0,2801.0
trusted_eval,attack,bwd_packets,28621,5.384787393871632,29.746448023169993,0.0,5.0,8.0,2130.0
trusted_eval,attack,fwd_bytes,28621,151.59337549351875,438.76395328810526,0.0,26.0,2008.0,15754.0
trusted_eval,attack,bwd_bytes,28621,11837.783445721672,113630.82596863143,0.0,11601.0,11632.0,7882432.0
trusted_eval,attack,fwd_pkt_len_max,28621,101.26983683309459,183.27046425251672,0.0,20.0,640.0,5792.0
trusted_eval,attack,fwd_pkt_len_min,28621,0.4031305684637155,1.5020882649007066,0.0,0.0,6.0,6.0
trusted_eval,attack,fwd_pkt_len_mean,28621,22.488030349847175,37.389945513425495,0.0,8.666666667,202.8272727199997,399.4117647
trusted_eval,attack,bwd_pkt_len_max,28621,6228.093567660109,3015.3658656004673,0.0,5840.0,11632.0,17376.0
trusted_eval,attack,bwd_pkt_len_min,28621,1.2137591279130708,38.96789327091057,0.0,0.0,6.0,1375.0
trusted_eval,attack,bwd_pkt_len_mean,28621,2031.3146466582718,818.3823904823705,0.0,2320.2,2908.0,5800.5
trusted_eval,attack,flow_bytes_per_s,28621,107036.62409637388,2517240.80765681,0.0,7310.642905,679480.7064799995,347000000.0
trusted_eval,attack,flow_pkts_per_s,28621,388.51288395726664,15563.894103961262,0.022007231,5.995974132,501.27354821999853,2000000.0
trusted_eval,attack,flow_iat_mean,28621,2378155.4328828966,6425276.370538291,1.0,192394.4286,50300000.0,90900000.0
trusted_eval,attack,flow_iat_std,28621,6064001.157021985,11974439.370458549,0.0,483496.4815,71100000.0,79100000.0
trusted_eval,attack,flow_iat_max,28621,19031866.474826176,34610539.15261678,1.0,1276898.0,101000000.0,112000000.0
trusted_eval,attack,flow_iat_min,28621,80280.74627022116,1986009.3296709193,0.0,11.0,649.0,90900000.0
trusted_eval,attack,fwd_iat_mean,28621,3920911.5160807115,12134005.160409901,0.0,12565.5,101000000.0,112000000.0
trusted_eval,attack,bwd_iat_mean,28621,588275.7675210111,1303270.537335743,0.0,142038.5,3941276.3336,53400000.0
trusted_eval,attack,syn_flag_count,28621,0.0004891513224555397,0.022111355757602914,0.0,0.0,0.0,1.0
trusted_eval,attack,psh_flag_count,28621,0.7251318961601622,0.44644779015169284,0.0,1.0,1.0,1.0
trusted_eval,attack,ack_flag_count,28621,0.280353586527375,0.4491719637829288,0.0,0.0,1.0,1.0
trusted_eval,attack,down_up_ratio,28621,0.7711470598511583,0.7777120758252527,0.0,1.0,2.0,6.0
trusted_eval,attack,pkt_size_avg,28621,1093.7711701637922,476.7515991074267,0.0,1291.888889,1661.857143,2324.2
