partition,class,feature,n,mean,std,min,p50,p99,max
trusted_eval,all,flow_bytes_per_s,17831,5872.108607587928,19041.17677170848,6.780681668954149,1612.7682581332294,72261.29177927409,821285.7946581697
trusted_eval,all,flow_pkts_per_s,17831,32.1061739207775,114.71816860993897,0.06524704639282401,8.053087599565083,429.3616292849022,4445.050197306162
trusted_eval,all,flow_iat_mean,17831,374653.2233578688,529937.0842327081,200.1802693367393,217095.50170317705,2468406.293147527,11126987.655508906
trusted_eval,all,flow_iat_std,17831,474241.96499345644,686177.6572977421,2124.1118366543296,279173.2712828528,3083003.478374147,22622284.032905307
trusted_eval,all,flow_iat_max,17831,1487300.5475765732,1963688.1294598156,16996.236691378817,902563.9505502549,8925628.443291213,39425832.32448529
trusted_eval,all,flow_iat_min,17831,5020.861380214416,9367.652912466332,28.78553085374541,2439.513647451937,39146.74952989503,311481.4807961143
trusted_eval,all,fwd_iat_mean,17831,597459.5266488736,773243.568981233,7358.619579061243,364292.84369861847,3737701.8754342664,17411866.49762351
trusted_eval,all,bwd_iat_mean,17831,614952.177402981,805701.514350606,5472.8734457836945,370955.9844020987,3840900.4921382065,18118439.508683592
trusted_eval,all,syn_flag_count,17831,2.5265547928119183,3.963528797320801,0.0,1.0,16.0,27.0
trusted_eval,all,psh_flag_count,17831,2.7288430593109383,1.9297570171801017,0.0,3.0,8.0,12.0
trusted_eval,all,ack_flag_count,17831,13.180752814237545,5.754148647126294,0.0,14.0,24.0,32.0
trusted_eval,all,down_up_ratio,17831,1.4041664397250557,0.7601213455286039,0.18567341870994894,1.2414915534092315,4.047773596748568,9.02786713113274
trusted_eval,all,pkt_size_avg,17831,301.72930573346866,232.41057589001073,6.376098615052007,246.13352634994268,1145.0455845685315,3640.6276202547806
trusted_eval,benign,flow_duration,13777,4896785.061027774,7256049.402323255,34874.35352519328,2693551.636902979,33202351.92742854,210590546.849358
trusted_eval,benign,fwd_packets,13777,11.64207034387264,12.731032387907867,0.22501280663574422,7.817839695010517,61.360194272074985,230.19788863424694
trusted_eval,benign,bwd_packets,13777,10.084866364952296,11.638363391464297,0.2155534720140938,6.724416095377418,54.97383297964946,336.0050318648339
trusted_eval,benign,fwd_bytes,13777,1206.2479260311286,1503.9371330549811,16.66884342856,726.752791271861,7381.289911167272,22504.72728392932
trusted_eval,benign,bwd_bytes,13777,3853.5769441679336,5642.076839557,36.667614845664176,2079.583362223279,26608.186249315604,111556.10621551733
trusted_eval,benign,fwd_pkt_len_max,13777,396.2014583471248,315.9029687119763,13.85025062284454,312.4284639654951,1595.2714482588003,4543.91178698745
trusted_eval,benign,fwd_pkt_len_min,13777,40.174736178745874,21.00119953840395,5.489600959735493,35.64627920617765,111.16297204305424,219.0392664278641
trusted_eval,benign,fwd_pkt_len_mean,13777,121.1270600646269,81.39900576807936,12.340926237390937,101.20827711989445,412.72175781082836,1480.9294039433998
trusted_eval,benign,bwd_pkt_len_max,13777,887.776572800046,587.7162325095136,81.43527258716719,744.4228331649754,2902.5271102482034,11968.962703785257
trusted_eval,benign,bwd_pkt_len_min,13777,40.10803653528608,21.20721958306735,4.047953958398125,35.589450455930184,111.56843615996301,235.89654995456516
trusted_eval,benign,bwd_pkt_len_mean,13777,349.09183978007405,230.64377583462004,28.53328914581841,290.9527842777947,1177.507598336941,4452.636907448366
trusted_eval,benign,flow_bytes_per_s,13777,3339.3285417244097,7827.83708853249,6.780681668954149,1272.7202682093848,31944.469002182574,315825.4587517503
trusted_eval,benign,flow_pkts_per_s,13777,14.66488182622077,29.696007108798366,0.06524704639282401,6.438269836276022,130.34286471489844,1022.6071754073217
trusted_eval,benign,flow_iat_mean,13777,407768.2930438094,553632.0530866473,6130.29285336946,241396.31954558718,2635031.2790679564,11126987.655508906
trusted_eval,benign,flow_iat_std,13777,501649.3123078654,694105.2864771934,8545.19006351781,303305.4200193377,3142460.0244537224,22622284.032905307
trusted_eval,benign,flow_iat_max,13777,1488001.3405236406,1967271.1037402253,16996.236691378817,898361.1038260598,9071533.740714539,39425832.32448529
trusted_eval,benign,flow_iat_min,13777,5030.1782465403085,9605.236545526079,28.78553085374541,2444.3183421568438,38986.68333775889,311481.4807961143
trusted_eval,benign,fwd_iat_mean,13777,602511.4214276574,787455.2193845185,7358.619579061243,364641.87868835375,3818444.313433962,17411866.49762351
trusted_eval,benign,bwd_iat_mean,13777,616273.0193948322,783248.5211204572,5472.8734457836945,371491.55503920873,3844196.0128628896,10758317.957912143
trusted_eval,benign,syn_flag_count,13777,1.0134281773971112,1.0180385033809298,0.0,1.0,4.0,7.0
trusted_eval,benign,psh_flag_count,13777,3.02990491398708,1.7406346665156545,0.0,3.0,8.0,12.0
trusted_eval,benign,ack_flag_count,13777,14.981200551644044,3.8833066419790754,2.0,15.0,25.0,32.0
trusted_eval,benign,down_up_ratio,13777,1.4029922199447904,0.7582138151946997,0.200275855479965,1.2437588142797462,4.014840703552398,8.2231578492835
trusted_eval,benign,pkt_size_avg,13777,297.7154954396808,192.37172888301419,26.248229903868527,250.80528477558116,974.9952814447565,2422.592694888176
trusted_eval,attack,flow_duration,4054,1372512.739780458,2586372.931916096,1125.6926758730492,525332.1715569051,12683306.582666144,46050979.69781433
trusted_eval,attack,fwd_packets,4054,26.733695587074763,56.616930304076796,0.04447104954603662,4.666746369065038,255.2702859590073,1083.6861675014998
trusted_eval,attack,bwd_packets,4054,2.9273897697984106,3.802000218964083,0.02832335124533283,1.7339357310647159,19.830668101171185,55.62846457331489
trusted_eval,attack,fwd_bytes,4054,3326.310392902667,8588.04587063772,1.1612971283681315,293.0129629484528,39259.05145471176,184566.1600848815
trusted_eval,attack,bwd_bytes,4054,2708.7777428179843,4892.002672683606,1.727887312036779,1132.305275158742,22496.604921710925,82639.19778254832
trusted_eval,attack,fwd_pkt_len_max,4054,407.90436842701496,314.58475958392796,33.730205282022055,320.1350388229684,1575.8955877865824,3061.1024641578983
trusted_eval,attack,fwd_pkt_len_min,4054,39.77022062213822,21.042108002009233,5.430223558311758,34.87063095881521,113.98888900116228,228.52111615024316
trusted_eval,attack,fwd_pkt_len_mean,4054,122.96021956498399,84.8894154800289,10.366834032942016,101.25055617862446,437.96915940487185,1106.3669177916684
trusted_eval,attack,bwd_pkt_len_max,4054,907.1445167190694,613.120514467,69.45293395839683,750.954302726924,3015.338510745958,5810.33150261051
trusted_eval,attack,bwd_pkt_len_min,4054,40.4865351013668,21.68526917997524,5.99108769602548,35.80681961551218,113.11308974918423,228.20676632997197
trusted_eval,attack,bwd_pkt_len_mean,4054,344.3258467700958,225.2345040982213,37.39798486548548,289.7185676931347,1130.585351155698,2146.303309548757
trusted_eval,attack,flow_bytes_per_s,4054,14479.437410597722,35924.64354530578,35.23712928054725,4152.7384920413015,172597.12961947988,821285.7946581697
trusted_eval,attack,flow_pkts_per_s,4054,91.37817224014312,224.36554312038052,0.13606362498384902,26.594231350892972,1038.265086301129,4445.050197306162
trusted_eval,attack,flow_iat_mean,4054,262115.89847794682,420937.4257713398,200.1802693367393,122448.9647882977,1938290.468862083,6782051.443042331
trusted_eval,attack,flow_iat_std,4054,381101.6038808237,649942.8222076123,2124.1118366543296,191645.2299107794,2836332.8941174345,14453804.397334822
trusted_eval,attack,flow_iat_max,4054,1484918.9924626753,1951460.804395451,32454.408788369063,911456.4304894246,8365515.6306530405,33455804.682609852
trusted_eval,attack,flow_iat_min,4054,4989.199202767001,8510.755485116792,46.12265699178288,2416.0195574661584,40014.564439177,186120.88968989858
trusted_eval,attack,fwd_iat_mean,4054,580291.30899537,722598.0127403791,10694.52019345116,362527.2767404858,3199504.844827107,11421508.767716698
trusted_eval,attack,bwd_iat_mean,4054,610463.4649901211,877708.0934544762,11977.855515928259,369860.02671314497,3748864.3803826473,18118439.508683592
trusted_eval,attack,syn_flag_count,4054,7.668721882246995,5.599265817876802,0.0,9.0,20.0,27.0
trusted_eval,attack,psh_flag_count,4054,1.7057228886466063,2.1744321694985893,0.0,1.0,8.0,12.0
trusted_eval,attack,ack_flag_count,4054,7.062161675054185,6.777170727540472,0.0,6.0,23.0,31.0
trusted_eval,attack,down_up_ratio,4054,1.4081568753226663,0.7665549261411659,0.18567341870994894,1.2343520555314007,4.278378782467365,9.02786713113274
trusted_eval,attack,pkt_size_avg,4054,315.3697261620614,334.02496047432334,6.376098615052007,214.21659125044403,1489.722615012465,3640.6276202547806
